,0,1,2,3,4,5,Team1,Team2,Team3,Team4,Team5,keep,team1_team2_count
28,17.0,93784-34331:Latavius Murray,93784-45889:Davante Adams,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91578:Zamir White,BUF,LV,BUF,LV,LV,Yes,2:3
29,20.0,93784-12526:Buffalo Bills,93784-25079:Stefon Diggs,93784-54604:Jimmy Garoppolo,93784-72731:Josh Jacobs,93784-91578:Zamir White,BUF,BUF,LV,LV,LV,Yes,2:3
30,18.0,93784-104176:Deonte Harty,93784-25079:Stefon Diggs,93784-54604:Jimmy Garoppolo,93784-72731:Josh Jacobs,93784-91578:Zamir White,BUF,BUF,LV,LV,LV,Yes,2:3
31,19.0,93784-145558:Dalton Kincaid,93784-25079:Stefon Diggs,93784-54604:Jimmy Garoppolo,93784-72731:Josh Jacobs,93784-91578:Zamir White,BUF,BUF,LV,LV,LV,Yes,2:3
32,18.0,93784-12537:Las Vegas Raiders,93784-25079:Stefon Diggs,93784-54604:Jimmy Garoppolo,93784-72731:Josh Jacobs,93784-91578:Zamir White,LV,BUF,LV,LV,LV,Yes,1:4
33,19.0,93784-25079:Stefon Diggs,93784-45889:Davante Adams,93784-57986:Hunter Renfrow,93784-72731:Josh Jacobs,93784-91578:Zamir White,BUF,LV,LV,LV,LV,Yes,1:4
34,20.0,93784-25079:Stefon Diggs,93784-54604:Jimmy Garoppolo,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91578:Zamir White,BUF,LV,BUF,LV,LV,Yes,2:3
35,20.0,93784-45889:Davante Adams,93784-54604:Jimmy Garoppolo,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91578:Zamir White,LV,LV,BUF,LV,LV,Yes,1:4
36,20.0,93784-25079:Stefon Diggs,93784-45889:Davante Adams,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91578:Zamir White,BUF,LV,BUF,LV,LV,Yes,2:3
37,17.0,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-64576:Damien Harris,93784-72731:Josh Jacobs,93784-91578:Zamir White,LV,BUF,BUF,LV,LV,Yes,2:3
38,17.0,93784-25079:Stefon Diggs,93784-54604:Jimmy Garoppolo,93784-64576:Damien Harris,93784-72731:Josh Jacobs,93784-91578:Zamir White,BUF,LV,BUF,LV,LV,Yes,2:3
39,17.0,93784-45889:Davante Adams,93784-54604:Jimmy Garoppolo,93784-64576:Damien Harris,93784-72731:Josh Jacobs,93784-91578:Zamir White,LV,LV,BUF,LV,LV,Yes,1:4
40,17.0,93784-25079:Stefon Diggs,93784-45889:Davante Adams,93784-64576:Damien Harris,93784-72731:Josh Jacobs,93784-91578:Zamir White,BUF,LV,BUF,LV,LV,Yes,2:3
41,17.0,93784-25079:Stefon Diggs,93784-62239:Josh Allen,93784-62628:DeAndre Carter,93784-72731:Josh Jacobs,93784-91578:Zamir White,BUF,BUF,LV,LV,LV,Yes,2:3
42,17.0,93784-45889:Davante Adams,93784-62239:Josh Allen,93784-62628:DeAndre Carter,93784-72731:Josh Jacobs,93784-91578:Zamir White,LV,BUF,LV,LV,LV,Yes,1:4
43,17.0,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-62628:DeAndre Carter,93784-72731:Josh Jacobs,93784-91578:Zamir White,LV,BUF,LV,LV,LV,Yes,1:4
44,19.0,93784-25079:Stefon Diggs,93784-45889:Davante Adams,93784-54604:Jimmy Garoppolo,93784-57986:Hunter Renfrow,93784-91578:Zamir White,BUF,LV,LV,LV,LV,Yes,1:4
45,16.0,93784-12526:Buffalo Bills,93784-25079:Stefon Diggs,93784-62239:Josh Allen,93784-64576:Damien Harris,93784-91578:Zamir White,BUF,BUF,BUF,BUF,LV,Yes,4:1
46,17.0,93784-25079:Stefon Diggs,93784-45889:Davante Adams,93784-54604:Jimmy Garoppolo,93784-64576:Damien Harris,93784-91578:Zamir White,BUF,LV,LV,BUF,LV,Yes,2:3
47,17.0,93784-25079:Stefon Diggs,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-62628:DeAndre Carter,93784-91578:Zamir White,BUF,LV,BUF,LV,LV,Yes,2:3
48,17.0,93784-45889:Davante Adams,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-62628:DeAndre Carter,93784-91578:Zamir White,LV,LV,BUF,LV,LV,Yes,1:4
49,17.0,93784-25079:Stefon Diggs,93784-45889:Davante Adams,93784-54604:Jimmy Garoppolo,93784-62628:DeAndre Carter,93784-91578:Zamir White,BUF,LV,LV,LV,LV,Yes,1:4
50,17.0,93784-25079:Stefon Diggs,93784-34331:Latavius Murray,93784-45889:Davante Adams,93784-54604:Jimmy Garoppolo,93784-91578:Zamir White,BUF,BUF,LV,LV,LV,Yes,2:3
51,20.0,93784-12526:Buffalo Bills,93784-25079:Stefon Diggs,93784-45889:Davante Adams,93784-54604:Jimmy Garoppolo,93784-91578:Zamir White,BUF,BUF,LV,LV,LV,Yes,2:3
52,18.0,93784-104176:Deonte Harty,93784-25079:Stefon Diggs,93784-45889:Davante Adams,93784-54604:Jimmy Garoppolo,93784-91578:Zamir White,BUF,BUF,LV,LV,LV,Yes,2:3
53,19.0,93784-145558:Dalton Kincaid,93784-25079:Stefon Diggs,93784-45889:Davante Adams,93784-54604:Jimmy Garoppolo,93784-91578:Zamir White,BUF,BUF,LV,LV,LV,Yes,2:3
54,18.0,93784-12537:Las Vegas Raiders,93784-25079:Stefon Diggs,93784-45889:Davante Adams,93784-54604:Jimmy Garoppolo,93784-91578:Zamir White,LV,BUF,LV,LV,LV,Yes,1:4
55,19.0,93784-12526:Buffalo Bills,93784-25079:Stefon Diggs,93784-62239:Josh Allen,93784-64585:Dawson Knox,93784-91578:Zamir White,BUF,BUF,BUF,BUF,LV,Yes,4:1
56,18.0,93784-145558:Dalton Kincaid,93784-25079:Stefon Diggs,93784-62239:Josh Allen,93784-64585:Dawson Knox,93784-91578:Zamir White,BUF,BUF,BUF,BUF,LV,Yes,4:1
57,17.0,93784-12537:Las Vegas Raiders,93784-25079:Stefon Diggs,93784-62239:Josh Allen,93784-64585:Dawson Knox,93784-91578:Zamir White,LV,BUF,BUF,BUF,LV,Yes,3:2
58,16.0,93784-25079:Stefon Diggs,93784-62239:Josh Allen,93784-64576:Damien Harris,93784-64585:Dawson Knox,93784-91578:Zamir White,BUF,BUF,BUF,BUF,LV,Yes,4:1
59,21.0,93784-12526:Buffalo Bills,93784-40126:Austin Hooper,93784-45889:Davante Adams,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
60,19.0,93784-104176:Deonte Harty,93784-40126:Austin Hooper,93784-45889:Davante Adams,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
61,20.0,93784-145558:Dalton Kincaid,93784-40126:Austin Hooper,93784-45889:Davante Adams,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
62,19.0,93784-12537:Las Vegas Raiders,93784-40126:Austin Hooper,93784-45889:Davante Adams,93784-62239:Josh Allen,93784-91626:James Cook,LV,LV,LV,BUF,BUF,Yes,2:3
63,18.0,93784-34331:Latavius Murray,93784-40126:Austin Hooper,93784-45889:Davante Adams,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
64,19.0,93784-12526:Buffalo Bills,93784-34331:Latavius Murray,93784-45889:Davante Adams,93784-62239:Josh Allen,93784-91626:James Cook,BUF,BUF,LV,BUF,BUF,Yes,4:1
65,17.0,93784-104176:Deonte Harty,93784-34331:Latavius Murray,93784-45889:Davante Adams,93784-62239:Josh Allen,93784-91626:James Cook,BUF,BUF,LV,BUF,BUF,Yes,4:1
66,18.0,93784-145558:Dalton Kincaid,93784-34331:Latavius Murray,93784-45889:Davante Adams,93784-62239:Josh Allen,93784-91626:James Cook,BUF,BUF,LV,BUF,BUF,Yes,4:1
67,17.0,93784-12537:Las Vegas Raiders,93784-34331:Latavius Murray,93784-45889:Davante Adams,93784-62239:Josh Allen,93784-91626:James Cook,LV,BUF,LV,BUF,BUF,Yes,3:2
68,19.0,93784-104176:Deonte Harty,93784-145558:Dalton Kincaid,93784-45889:Davante Adams,93784-62239:Josh Allen,93784-91626:James Cook,BUF,BUF,LV,BUF,BUF,Yes,4:1
69,18.0,93784-104176:Deonte Harty,93784-12537:Las Vegas Raiders,93784-45889:Davante Adams,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
70,21.0,93784-12526:Buffalo Bills,93784-40126:Austin Hooper,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
71,19.0,93784-104176:Deonte Harty,93784-40126:Austin Hooper,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
72,20.0,93784-145558:Dalton Kincaid,93784-40126:Austin Hooper,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
73,19.0,93784-12537:Las Vegas Raiders,93784-40126:Austin Hooper,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-91626:James Cook,LV,LV,LV,BUF,BUF,Yes,2:3
74,19.0,93784-12526:Buffalo Bills,93784-34331:Latavius Murray,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-91626:James Cook,BUF,BUF,LV,BUF,BUF,Yes,4:1
75,17.0,93784-104176:Deonte Harty,93784-34331:Latavius Murray,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-91626:James Cook,BUF,BUF,LV,BUF,BUF,Yes,4:1
76,18.0,93784-145558:Dalton Kincaid,93784-34331:Latavius Murray,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-91626:James Cook,BUF,BUF,LV,BUF,BUF,Yes,4:1
77,17.0,93784-12537:Las Vegas Raiders,93784-34331:Latavius Murray,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-91626:James Cook,LV,BUF,LV,BUF,BUF,Yes,3:2
78,19.0,93784-104176:Deonte Harty,93784-145558:Dalton Kincaid,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-91626:James Cook,BUF,BUF,LV,BUF,BUF,Yes,4:1
79,19.0,93784-12537:Las Vegas Raiders,93784-145558:Dalton Kincaid,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-91626:James Cook,LV,BUF,LV,BUF,BUF,Yes,3:2
80,18.0,93784-104176:Deonte Harty,93784-12537:Las Vegas Raiders,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
81,20.0,93784-104176:Deonte Harty,93784-12526:Buffalo Bills,93784-54604:Jimmy Garoppolo,93784-62239:Josh Allen,93784-91626:James Cook,BUF,BUF,LV,BUF,BUF,Yes,4:1
82,20.0,93784-25079:Stefon Diggs,93784-40126:Austin Hooper,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
83,18.0,93784-25079:Stefon Diggs,93784-34331:Latavius Murray,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-91626:James Cook,BUF,BUF,LV,BUF,BUF,Yes,4:1
84,21.0,93784-12526:Buffalo Bills,93784-54604:Jimmy Garoppolo,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
85,19.0,93784-104176:Deonte Harty,93784-54604:Jimmy Garoppolo,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
86,20.0,93784-145558:Dalton Kincaid,93784-54604:Jimmy Garoppolo,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
87,19.0,93784-12537:Las Vegas Raiders,93784-54604:Jimmy Garoppolo,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-91626:James Cook,LV,LV,LV,BUF,BUF,Yes,2:3
88,18.0,93784-34331:Latavius Murray,93784-54604:Jimmy Garoppolo,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
89,21.0,93784-12526:Buffalo Bills,93784-45889:Davante Adams,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
90,19.0,93784-104176:Deonte Harty,93784-45889:Davante Adams,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
91,20.0,93784-145558:Dalton Kincaid,93784-45889:Davante Adams,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
92,19.0,93784-12537:Las Vegas Raiders,93784-45889:Davante Adams,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-91626:James Cook,LV,LV,LV,BUF,BUF,Yes,2:3
93,20.0,93784-40126:Austin Hooper,93784-45889:Davante Adams,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-91626:James Cook,LV,LV,LV,BUF,BUF,Yes,2:3
94,18.0,93784-34331:Latavius Murray,93784-45889:Davante Adams,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-91626:James Cook,BUF,LV,LV,BUF,BUF,Yes,3:2
95,18.0,93784-25079:Stefon Diggs,93784-34331:Latavius Murray,93784-40126:Austin Hooper,93784-62239:Josh Allen,93784-91626:James Cook,BUF,BUF,LV,BUF,BUF,Yes,4:1
96,19.0,93784-104176:Deonte Harty,93784-25079:Stefon Diggs,93784-40126:Austin Hooper,93784-62239:Josh Allen,93784-91626:James Cook,BUF,BUF,LV,BUF,BUF,Yes,4:1
97,20.0,93784-145558:Dalton Kincaid,93784-25079:Stefon Diggs,93784-40126:Austin Hooper,93784-62239:Josh Allen,93784-91626:James Cook,BUF,BUF,LV,BUF,BUF,Yes,4:1
98,19.0,93784-12537:Las Vegas Raiders,93784-25079:Stefon Diggs,93784-40126:Austin Hooper,93784-62239:Josh Allen,93784-91626:James Cook,LV,BUF,LV,BUF,BUF,Yes,3:2
99,21.0,93784-12526:Buffalo Bills,93784-145558:Dalton Kincaid,93784-45889:Davante Adams,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,BUF,LV,LV,BUF,Yes,3:2
100,20.0,93784-12526:Buffalo Bills,93784-12537:Las Vegas Raiders,93784-45889:Davante Adams,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,LV,LV,BUF,Yes,2:3
101,21.0,93784-12526:Buffalo Bills,93784-40126:Austin Hooper,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
102,20.0,93784-145558:Dalton Kincaid,93784-40126:Austin Hooper,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
103,19.0,93784-12537:Las Vegas Raiders,93784-40126:Austin Hooper,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,LV,LV,BUF,LV,BUF,Yes,2:3
104,21.0,93784-12526:Buffalo Bills,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
105,19.0,93784-104176:Deonte Harty,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
106,20.0,93784-145558:Dalton Kincaid,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
107,19.0,93784-12537:Las Vegas Raiders,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,LV,LV,BUF,LV,BUF,Yes,2:3
108,18.0,93784-34331:Latavius Murray,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
109,19.0,93784-12526:Buffalo Bills,93784-34331:Latavius Murray,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,BUF,BUF,LV,BUF,Yes,4:1
110,17.0,93784-104176:Deonte Harty,93784-34331:Latavius Murray,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,BUF,BUF,LV,BUF,Yes,4:1
111,18.0,93784-145558:Dalton Kincaid,93784-34331:Latavius Murray,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,BUF,BUF,LV,BUF,Yes,4:1
112,17.0,93784-12537:Las Vegas Raiders,93784-34331:Latavius Murray,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,LV,BUF,BUF,LV,BUF,Yes,3:2
113,21.0,93784-12526:Buffalo Bills,93784-145558:Dalton Kincaid,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,BUF,BUF,LV,BUF,Yes,4:1
114,19.0,93784-104176:Deonte Harty,93784-145558:Dalton Kincaid,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,BUF,BUF,LV,BUF,Yes,4:1
115,19.0,93784-12537:Las Vegas Raiders,93784-145558:Dalton Kincaid,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,LV,BUF,BUF,LV,BUF,Yes,3:2
116,20.0,93784-12526:Buffalo Bills,93784-12537:Las Vegas Raiders,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
117,18.0,93784-104176:Deonte Harty,93784-12537:Las Vegas Raiders,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
118,20.0,93784-104176:Deonte Harty,93784-12526:Buffalo Bills,93784-62239:Josh Allen,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,BUF,BUF,LV,BUF,Yes,4:1
119,21.0,93784-12526:Buffalo Bills,93784-25079:Stefon Diggs,93784-57986:Hunter Renfrow,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,BUF,LV,LV,BUF,Yes,3:2
120,20.0,93784-145558:Dalton Kincaid,93784-25079:Stefon Diggs,93784-57986:Hunter Renfrow,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,BUF,LV,LV,BUF,Yes,3:2
121,19.0,93784-12537:Las Vegas Raiders,93784-25079:Stefon Diggs,93784-57986:Hunter Renfrow,93784-72731:Josh Jacobs,93784-91626:James Cook,LV,BUF,LV,LV,BUF,Yes,2:3
122,21.0,93784-25079:Stefon Diggs,93784-40126:Austin Hooper,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
123,21.0,93784-25079:Stefon Diggs,93784-57986:Hunter Renfrow,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
124,21.0,93784-45889:Davante Adams,93784-57986:Hunter Renfrow,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91626:James Cook,LV,LV,BUF,LV,BUF,Yes,2:3
125,19.0,93784-25079:Stefon Diggs,93784-34331:Latavius Murray,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,BUF,BUF,LV,BUF,Yes,4:1
126,21.0,93784-40126:Austin Hooper,93784-62239:Josh Allen,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91626:James Cook,LV,BUF,BUF,LV,BUF,Yes,3:2
127,19.0,93784-34331:Latavius Murray,93784-62239:Josh Allen,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,BUF,BUF,LV,BUF,Yes,4:1
128,21.0,93784-57986:Hunter Renfrow,93784-62239:Josh Allen,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91626:James Cook,LV,BUF,BUF,LV,BUF,Yes,3:2
129,22.0,93784-12526:Buffalo Bills,93784-54604:Jimmy Garoppolo,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
130,20.0,93784-104176:Deonte Harty,93784-54604:Jimmy Garoppolo,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
131,21.0,93784-145558:Dalton Kincaid,93784-54604:Jimmy Garoppolo,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
132,20.0,93784-12537:Las Vegas Raiders,93784-54604:Jimmy Garoppolo,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91626:James Cook,LV,LV,BUF,LV,BUF,Yes,2:3
133,22.0,93784-12526:Buffalo Bills,93784-45889:Davante Adams,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
134,20.0,93784-104176:Deonte Harty,93784-45889:Davante Adams,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
135,21.0,93784-145558:Dalton Kincaid,93784-45889:Davante Adams,93784-64585:Dawson Knox,93784-72731:Josh Jacobs,93784-91626:James Cook,BUF,LV,BUF,LV,BUF,Yes,3:2
