,0,1,2,3,4,5,Team1,Team2,Team3,Team4,Team5,keep,team1_team2_count
13,18.0,93996-119606:Bryce Young,93996-45631:Jamaal Williams,93996-52917:DJ Chark Jr.,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,CAR,CAR,NO,Yes,2:3
14,18.0,93996-170287:Rashid Shaheed,93996-45631:Jamaal Williams,93996-52917:DJ Chark Jr.,93996-71845:Miles Sanders,Blake Grupe,NO,NO,CAR,CAR,NO,Yes,3:2
15,16.0,93996-119606:Bryce Young,93996-170287:Rashid Shaheed,93996-52917:DJ Chark Jr.,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,CAR,CAR,NO,Yes,2:3
16,16.0,93996-119606:Bryce Young,93996-28573:Michael Thomas,93996-52917:DJ Chark Jr.,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,CAR,CAR,NO,Yes,2:3
17,19.0,93996-112192:Jonathan Mingo,93996-45631:Jamaal Williams,93996-45859:Derek Carr,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
18,18.0,93996-120657:Kendre Miller,93996-45631:Jamaal Williams,93996-45859:Derek Carr,93996-71845:Miles Sanders,Blake Grupe,NO,NO,NO,CAR,NO,Yes,4:1
19,17.0,93996-112192:Jonathan Mingo,93996-170287:Rashid Shaheed,93996-45859:Derek Carr,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
20,16.0,93996-120657:Kendre Miller,93996-170287:Rashid Shaheed,93996-45859:Derek Carr,93996-71845:Miles Sanders,Blake Grupe,NO,NO,NO,CAR,NO,Yes,4:1
21,17.0,93996-112192:Jonathan Mingo,93996-28573:Michael Thomas,93996-45859:Derek Carr,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
22,16.0,93996-120657:Kendre Miller,93996-28573:Michael Thomas,93996-45859:Derek Carr,93996-71845:Miles Sanders,Blake Grupe,NO,NO,NO,CAR,NO,Yes,4:1
23,20.0,93996-12542:New Orleans Saints,93996-28573:Michael Thomas,93996-45859:Derek Carr,93996-71845:Miles Sanders,Blake Grupe,NO,NO,NO,CAR,NO,Yes,4:1
24,17.0,93996-170287:Rashid Shaheed,93996-45565:Taysom Hill,93996-45859:Derek Carr,93996-71845:Miles Sanders,Blake Grupe,NO,NO,NO,CAR,NO,Yes,4:1
25,17.0,93996-28573:Michael Thomas,93996-45565:Taysom Hill,93996-45859:Derek Carr,93996-71845:Miles Sanders,Blake Grupe,NO,NO,NO,CAR,NO,Yes,4:1
26,16.0,93996-119606:Bryce Young,93996-120657:Kendre Miller,93996-45859:Derek Carr,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
27,17.0,93996-112192:Jonathan Mingo,93996-119606:Bryce Young,93996-45859:Derek Carr,93996-71845:Miles Sanders,Blake Grupe,CAR,CAR,NO,CAR,NO,Yes,2:3
28,20.0,93996-12542:New Orleans Saints,93996-170287:Rashid Shaheed,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,Blake Grupe,NO,NO,NO,CAR,NO,Yes,4:1
29,20.0,93996-12542:New Orleans Saints,93996-28573:Michael Thomas,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,Blake Grupe,NO,NO,NO,CAR,NO,Yes,4:1
30,20.0,93996-119606:Bryce Young,93996-12542:New Orleans Saints,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
31,17.0,93996-119606:Bryce Young,93996-45565:Taysom Hill,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
32,17.0,93996-170287:Rashid Shaheed,93996-45565:Taysom Hill,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,Blake Grupe,NO,NO,NO,CAR,NO,Yes,4:1
33,17.0,93996-170287:Rashid Shaheed,93996-39716:Adam Thielen,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,Blake Grupe,NO,CAR,NO,CAR,NO,Yes,3:2
34,17.0,93996-28573:Michael Thomas,93996-39716:Adam Thielen,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,Blake Grupe,NO,CAR,NO,CAR,NO,Yes,3:2
35,16.0,93996-119606:Bryce Young,93996-120657:Kendre Miller,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
36,17.0,93996-112192:Jonathan Mingo,93996-119606:Bryce Young,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,Blake Grupe,CAR,CAR,NO,CAR,NO,Yes,2:3
37,15.0,93996-119606:Bryce Young,93996-170287:Rashid Shaheed,93996-45565:Taysom Hill,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
38,15.0,93996-119606:Bryce Young,93996-28573:Michael Thomas,93996-45565:Taysom Hill,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
39,15.0,93996-119606:Bryce Young,93996-170287:Rashid Shaheed,93996-39716:Adam Thielen,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,CAR,CAR,NO,Yes,2:3
40,15.0,93996-119606:Bryce Young,93996-28573:Michael Thomas,93996-39716:Adam Thielen,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,CAR,CAR,NO,Yes,2:3
41,15.0,93996-170287:Rashid Shaheed,93996-28573:Michael Thomas,93996-39716:Adam Thielen,93996-71845:Miles Sanders,Blake Grupe,NO,NO,CAR,CAR,NO,Yes,3:2
42,18.0,93996-119606:Bryce Young,93996-12542:New Orleans Saints,93996-28573:Michael Thomas,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
43,18.0,93996-119606:Bryce Young,93996-12542:New Orleans Saints,93996-170287:Rashid Shaheed,93996-71845:Miles Sanders,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
44,17.0,93996-39716:Adam Thielen,93996-45859:Derek Carr,93996-64808:Juwan Johnson,93996-87770:Chris Olave,Blake Grupe,CAR,NO,NO,NO,NO,Yes,4:1
47,17.0,93996-119606:Bryce Young,93996-170287:Rashid Shaheed,93996-64808:Juwan Johnson,93996-87770:Chris Olave,Blake Grupe,CAR,NO,NO,NO,NO,Yes,4:1
48,17.0,93996-119606:Bryce Young,93996-28573:Michael Thomas,93996-64808:Juwan Johnson,93996-87770:Chris Olave,Blake Grupe,CAR,NO,NO,NO,NO,Yes,4:1
50,20.0,93996-45631:Jamaal Williams,93996-64031:Hayden Hurst,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,CAR,CAR,NO,NO,Yes,3:2
51,18.0,93996-170287:Rashid Shaheed,93996-64031:Hayden Hurst,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,CAR,CAR,NO,NO,Yes,3:2
52,18.0,93996-28573:Michael Thomas,93996-64031:Hayden Hurst,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,CAR,CAR,NO,NO,Yes,3:2
53,20.0,93996-45631:Jamaal Williams,93996-64808:Juwan Johnson,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
54,18.0,93996-119606:Bryce Young,93996-64808:Juwan Johnson,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
55,18.0,93996-170287:Rashid Shaheed,93996-64808:Juwan Johnson,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
56,18.0,93996-28573:Michael Thomas,93996-64808:Juwan Johnson,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
57,19.0,93996-45631:Jamaal Williams,93996-52917:DJ Chark Jr.,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,CAR,CAR,NO,NO,Yes,3:2
58,17.0,93996-170287:Rashid Shaheed,93996-52917:DJ Chark Jr.,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,CAR,CAR,NO,NO,Yes,3:2
59,17.0,93996-28573:Michael Thomas,93996-52917:DJ Chark Jr.,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,CAR,CAR,NO,NO,Yes,3:2
60,18.0,93996-112192:Jonathan Mingo,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
61,17.0,93996-120657:Kendre Miller,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
62,18.0,93996-45565:Taysom Hill,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
63,16.0,93996-112192:Jonathan Mingo,93996-170287:Rashid Shaheed,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
64,15.0,93996-120657:Kendre Miller,93996-170287:Rashid Shaheed,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
65,19.0,93996-12542:New Orleans Saints,93996-170287:Rashid Shaheed,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
66,16.0,93996-112192:Jonathan Mingo,93996-28573:Michael Thomas,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
67,19.0,93996-12542:New Orleans Saints,93996-28573:Michael Thomas,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
68,16.0,93996-170287:Rashid Shaheed,93996-45565:Taysom Hill,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
69,16.0,93996-28573:Michael Thomas,93996-45565:Taysom Hill,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
70,16.0,93996-28573:Michael Thomas,93996-39716:Adam Thielen,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,NO,CAR,CAR,NO,NO,Yes,3:2
71,15.0,93996-119606:Bryce Young,93996-120657:Kendre Miller,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
72,16.0,93996-112192:Jonathan Mingo,93996-119606:Bryce Young,93996-71845:Miles Sanders,93996-87770:Chris Olave,Blake Grupe,CAR,CAR,CAR,NO,NO,Yes,2:3
73,15.0,93996-112192:Jonathan Mingo,93996-45859:Derek Carr,93996-87467:Chuba Hubbard,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
74,18.0,93996-12542:New Orleans Saints,93996-45859:Derek Carr,93996-87467:Chuba Hubbard,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
75,15.0,93996-39716:Adam Thielen,93996-45859:Derek Carr,93996-87467:Chuba Hubbard,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
76,15.0,93996-45565:Taysom Hill,93996-45859:Derek Carr,93996-87467:Chuba Hubbard,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
77,17.0,93996-45859:Derek Carr,93996-64031:Hayden Hurst,93996-87467:Chuba Hubbard,93996-87770:Chris Olave,Blake Grupe,NO,CAR,CAR,NO,NO,Yes,3:2
78,17.0,93996-45859:Derek Carr,93996-64808:Juwan Johnson,93996-87467:Chuba Hubbard,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
79,16.0,93996-45859:Derek Carr,93996-52917:DJ Chark Jr.,93996-87467:Chuba Hubbard,93996-87770:Chris Olave,Blake Grupe,NO,CAR,CAR,NO,NO,Yes,3:2
80,14.0,93996-39716:Adam Thielen,93996-71845:Miles Sanders,93996-87467:Chuba Hubbard,93996-87770:Chris Olave,Blake Grupe,CAR,CAR,CAR,NO,NO,Yes,2:3
81,18.0,93996-12542:New Orleans Saints,93996-45631:Jamaal Williams,93996-87467:Chuba Hubbard,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
82,15.0,93996-39716:Adam Thielen,93996-45631:Jamaal Williams,93996-87467:Chuba Hubbard,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
83,15.0,93996-170287:Rashid Shaheed,93996-28573:Michael Thomas,93996-87467:Chuba Hubbard,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
84,16.0,93996-119606:Bryce Young,93996-12542:New Orleans Saints,93996-87467:Chuba Hubbard,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
85,13.0,93996-119606:Bryce Young,93996-39716:Adam Thielen,93996-87467:Chuba Hubbard,93996-87770:Chris Olave,Blake Grupe,CAR,CAR,CAR,NO,NO,Yes,2:3
86,15.0,93996-45859:Derek Carr,93996-85672:Terrace Marshall Jr.,93996-87467:Chuba Hubbard,93996-87770:Chris Olave,Blake Grupe,NO,CAR,CAR,NO,NO,Yes,3:2
87,20.0,93996-12542:New Orleans Saints,93996-45859:Derek Carr,93996-64031:Hayden Hurst,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
88,17.0,93996-39716:Adam Thielen,93996-45859:Derek Carr,93996-64031:Hayden Hurst,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
89,19.0,93996-170287:Rashid Shaheed,93996-45631:Jamaal Williams,93996-64031:Hayden Hurst,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
90,19.0,93996-28573:Michael Thomas,93996-45631:Jamaal Williams,93996-64031:Hayden Hurst,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
91,17.0,93996-119606:Bryce Young,93996-170287:Rashid Shaheed,93996-64031:Hayden Hurst,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
92,17.0,93996-119606:Bryce Young,93996-28573:Michael Thomas,93996-64031:Hayden Hurst,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
93,17.0,93996-170287:Rashid Shaheed,93996-28573:Michael Thomas,93996-64031:Hayden Hurst,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
94,19.0,93996-12542:New Orleans Saints,93996-45859:Derek Carr,93996-52917:DJ Chark Jr.,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
95,16.0,93996-39716:Adam Thielen,93996-45859:Derek Carr,93996-52917:DJ Chark Jr.,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
96,18.0,93996-170287:Rashid Shaheed,93996-45631:Jamaal Williams,93996-52917:DJ Chark Jr.,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
97,18.0,93996-28573:Michael Thomas,93996-45631:Jamaal Williams,93996-52917:DJ Chark Jr.,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
98,16.0,93996-119606:Bryce Young,93996-170287:Rashid Shaheed,93996-52917:DJ Chark Jr.,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
99,16.0,93996-119606:Bryce Young,93996-28573:Michael Thomas,93996-52917:DJ Chark Jr.,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
100,16.0,93996-170287:Rashid Shaheed,93996-28573:Michael Thomas,93996-52917:DJ Chark Jr.,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
101,15.0,93996-39716:Adam Thielen,93996-45859:Derek Carr,93996-85672:Terrace Marshall Jr.,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
102,18.0,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,93996-85672:Terrace Marshall Jr.,93996-87770:Chris Olave,Blake Grupe,NO,CAR,CAR,NO,NO,Yes,3:2
103,16.0,93996-119606:Bryce Young,93996-71845:Miles Sanders,93996-85672:Terrace Marshall Jr.,93996-87770:Chris Olave,Blake Grupe,CAR,CAR,CAR,NO,NO,Yes,2:3
104,16.0,93996-170287:Rashid Shaheed,93996-71845:Miles Sanders,93996-85672:Terrace Marshall Jr.,93996-87770:Chris Olave,Blake Grupe,NO,CAR,CAR,NO,NO,Yes,3:2
105,16.0,93996-28573:Michael Thomas,93996-71845:Miles Sanders,93996-85672:Terrace Marshall Jr.,93996-87770:Chris Olave,Blake Grupe,NO,CAR,CAR,NO,NO,Yes,3:2
106,17.0,93996-170287:Rashid Shaheed,93996-45631:Jamaal Williams,93996-85672:Terrace Marshall Jr.,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
107,17.0,93996-28573:Michael Thomas,93996-45631:Jamaal Williams,93996-85672:Terrace Marshall Jr.,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
108,15.0,93996-119606:Bryce Young,93996-170287:Rashid Shaheed,93996-85672:Terrace Marshall Jr.,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
109,15.0,93996-119606:Bryce Young,93996-28573:Michael Thomas,93996-85672:Terrace Marshall Jr.,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
110,15.0,93996-170287:Rashid Shaheed,93996-28573:Michael Thomas,93996-85672:Terrace Marshall Jr.,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
112,17.0,93996-112192:Jonathan Mingo,93996-28573:Michael Thomas,93996-45859:Derek Carr,93996-87770:Chris Olave,Blake Grupe,CAR,NO,NO,NO,NO,Yes,4:1
115,15.0,93996-39716:Adam Thielen,93996-45565:Taysom Hill,93996-45859:Derek Carr,93996-87770:Chris Olave,Blake Grupe,CAR,NO,NO,NO,NO,Yes,4:1
116,18.0,93996-12542:New Orleans Saints,93996-39716:Adam Thielen,93996-45859:Derek Carr,93996-87770:Chris Olave,Blake Grupe,NO,CAR,NO,NO,NO,Yes,4:1
117,17.0,93996-112192:Jonathan Mingo,93996-170287:Rashid Shaheed,93996-45631:Jamaal Williams,93996-87770:Chris Olave,Blake Grupe,CAR,NO,NO,NO,NO,Yes,4:1
119,17.0,93996-112192:Jonathan Mingo,93996-28573:Michael Thomas,93996-45631:Jamaal Williams,93996-87770:Chris Olave,Blake Grupe,CAR,NO,NO,NO,NO,Yes,4:1
124,16.0,93996-119606:Bryce Young,93996-120657:Kendre Miller,93996-45631:Jamaal Williams,93996-87770:Chris Olave,Blake Grupe,CAR,NO,NO,NO,NO,Yes,4:1
125,17.0,93996-112192:Jonathan Mingo,93996-119606:Bryce Young,93996-45631:Jamaal Williams,93996-87770:Chris Olave,Blake Grupe,CAR,CAR,NO,NO,NO,Yes,3:2
126,15.0,93996-119606:Bryce Young,93996-170287:Rashid Shaheed,93996-45565:Taysom Hill,93996-87770:Chris Olave,Blake Grupe,CAR,NO,NO,NO,NO,Yes,4:1
127,15.0,93996-119606:Bryce Young,93996-28573:Michael Thomas,93996-45565:Taysom Hill,93996-87770:Chris Olave,Blake Grupe,CAR,NO,NO,NO,NO,Yes,4:1
129,15.0,93996-170287:Rashid Shaheed,93996-28573:Michael Thomas,93996-39716:Adam Thielen,93996-87770:Chris Olave,Blake Grupe,NO,NO,CAR,NO,NO,Yes,4:1
130,16.0,93996-119606:Bryce Young,93996-12542:New Orleans Saints,93996-39716:Adam Thielen,93996-87770:Chris Olave,Blake Grupe,CAR,NO,CAR,NO,NO,Yes,3:2
132,14.0,93996-119606:Bryce Young,93996-120657:Kendre Miller,93996-28573:Michael Thomas,93996-87770:Chris Olave,Blake Grupe,CAR,NO,NO,NO,NO,Yes,4:1
133,15.0,93996-112192:Jonathan Mingo,93996-119606:Bryce Young,93996-28573:Michael Thomas,93996-87770:Chris Olave,Blake Grupe,CAR,CAR,NO,NO,NO,Yes,3:2
134,14.0,93996-119606:Bryce Young,93996-120657:Kendre Miller,93996-170287:Rashid Shaheed,93996-87770:Chris Olave,Blake Grupe,CAR,NO,NO,NO,NO,Yes,4:1
135,15.0,93996-112192:Jonathan Mingo,93996-119606:Bryce Young,93996-170287:Rashid Shaheed,93996-87770:Chris Olave,Blake Grupe,CAR,CAR,NO,NO,NO,Yes,3:2
136,18.0,93996-12542:New Orleans Saints,93996-45859:Derek Carr,93996-71845:Miles Sanders,93996-87467:Chuba Hubbard,Blake Grupe,NO,NO,CAR,CAR,NO,Yes,3:2
137,15.0,93996-39716:Adam Thielen,93996-45859:Derek Carr,93996-71845:Miles Sanders,93996-87467:Chuba Hubbard,Blake Grupe,CAR,NO,CAR,CAR,NO,Yes,2:3
138,17.0,93996-170287:Rashid Shaheed,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,93996-87467:Chuba Hubbard,Blake Grupe,NO,NO,CAR,CAR,NO,Yes,3:2
139,17.0,93996-28573:Michael Thomas,93996-45631:Jamaal Williams,93996-71845:Miles Sanders,93996-87467:Chuba Hubbard,Blake Grupe,NO,NO,CAR,CAR,NO,Yes,3:2
140,15.0,93996-119606:Bryce Young,93996-170287:Rashid Shaheed,93996-71845:Miles Sanders,93996-87467:Chuba Hubbard,Blake Grupe,CAR,NO,CAR,CAR,NO,Yes,2:3
141,15.0,93996-119606:Bryce Young,93996-28573:Michael Thomas,93996-71845:Miles Sanders,93996-87467:Chuba Hubbard,Blake Grupe,CAR,NO,CAR,CAR,NO,Yes,2:3
142,15.0,93996-170287:Rashid Shaheed,93996-28573:Michael Thomas,93996-71845:Miles Sanders,93996-87467:Chuba Hubbard,Blake Grupe,NO,NO,CAR,CAR,NO,Yes,3:2
143,16.0,93996-119606:Bryce Young,93996-45859:Derek Carr,93996-64031:Hayden Hurst,93996-87467:Chuba Hubbard,Blake Grupe,CAR,NO,CAR,CAR,NO,Yes,2:3
144,15.0,93996-119606:Bryce Young,93996-45859:Derek Carr,93996-52917:DJ Chark Jr.,93996-87467:Chuba Hubbard,Blake Grupe,CAR,NO,CAR,CAR,NO,Yes,2:3
145,19.0,93996-12542:New Orleans Saints,93996-45631:Jamaal Williams,93996-45859:Derek Carr,93996-87467:Chuba Hubbard,Blake Grupe,NO,NO,NO,CAR,NO,Yes,4:1
146,16.0,93996-39716:Adam Thielen,93996-45631:Jamaal Williams,93996-45859:Derek Carr,93996-87467:Chuba Hubbard,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
147,17.0,93996-119606:Bryce Young,93996-12542:New Orleans Saints,93996-45859:Derek Carr,93996-87467:Chuba Hubbard,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
148,14.0,93996-119606:Bryce Young,93996-45565:Taysom Hill,93996-45859:Derek Carr,93996-87467:Chuba Hubbard,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
149,14.0,93996-119606:Bryce Young,93996-39716:Adam Thielen,93996-45859:Derek Carr,93996-87467:Chuba Hubbard,Blake Grupe,CAR,CAR,NO,CAR,NO,Yes,2:3
150,14.0,93996-170287:Rashid Shaheed,93996-39716:Adam Thielen,93996-45859:Derek Carr,93996-87467:Chuba Hubbard,Blake Grupe,NO,CAR,NO,CAR,NO,Yes,3:2
151,16.0,93996-119606:Bryce Young,93996-28573:Michael Thomas,93996-45631:Jamaal Williams,93996-87467:Chuba Hubbard,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
152,16.0,93996-170287:Rashid Shaheed,93996-28573:Michael Thomas,93996-45631:Jamaal Williams,93996-87467:Chuba Hubbard,Blake Grupe,NO,NO,NO,CAR,NO,Yes,4:1
153,14.0,93996-119606:Bryce Young,93996-170287:Rashid Shaheed,93996-28573:Michael Thomas,93996-87467:Chuba Hubbard,Blake Grupe,CAR,NO,NO,CAR,NO,Yes,3:2
154,19.0,93996-45631:Jamaal Williams,93996-45859:Derek Carr,93996-71845:Miles Sanders,93996-85672:Terrace Marshall Jr.,Blake Grupe,NO,NO,CAR,CAR,NO,Yes,3:2
155,17.0,93996-170287:Rashid Shaheed,93996-45859:Derek Carr,93996-71845:Miles Sanders,93996-85672:Terrace Marshall Jr.,Blake Grupe,NO,NO,CAR,CAR,NO,Yes,3:2
156,17.0,93996-28573:Michael Thomas,93996-45859:Derek Carr,93996-71845:Miles Sanders,93996-85672:Terrace Marshall Jr.,Blake Grupe,NO,NO,CAR,CAR,NO,Yes,3:2
